google_place_id,name,category,primary_type,primary_type_name,activities,activity_type,lat,lon,address,rating,rating_count,price_level,business_status,website,google_maps_url,all_types,found_via_category,found_via_cell
ChIJg3KQYL1JBTERJ8BQEQceVRs,Thnong Café,coffee,coffee_shop,Coffee Shop,coffee,coffee,13.0844087,103.1817617,"35MJ+VMC, Krong Battambang, Cambodia",4.2,122,,OPERATIONAL,https://t.me/thnongcafe,https://maps.google.com/?cid=1969513427748569127&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Battambang town
ChIJDxZhcl43BTERthBTnJBicKM,ស្រែស្រូវកាហ្វេ,coffee,coffee_shop,Coffee Shop,coffee,coffee,13.1208115,103.12985350000001,"ផ្លូវសុវត្ថា, ភូមិ​ជ្រៃ, Cambodia",4.3,110,,OPERATIONAL,,https://maps.google.com/?cid=11777021398811349174&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Battambang town
ChIJKwiQxE81BTERTaA6ypT_T9w,Kaiyo Cafe & Eatery | ខៃយ៉ូ,coffee,cafe,Cafe,coffee,coffee,13.1115625,103.16568749999999,"4568+J79, Krong Battambang 021409, Cambodia",4.6,50,,OPERATIONAL,https://kaiyocafe.carrd.co/,https://maps.google.com/?cid=15875188226017370189&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,cafe;coffee_shop;food_store;store;restaurant;food;point_of_interest;establishment,coffee_shop,Battambang town
ChIJi9ioysVJBTERuzDdggNm3n0,ទី-ណាត់ Ti-NAAT,coffee,restaurant,Restaurant,coffee,coffee,13.093832899999999,103.2017084,"Street 210, Krong Battambang, Cambodia",4.3,234,,OPERATIONAL,,https://maps.google.com/?cid=9069798864837226683&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,restaurant;coffee_shop;cafe;food_store;store;pub;bar;food;point_of_interest;establishment,coffee_shop,Battambang town
ChIJwajhqnxJBTERelIlzA2m7cU,Chbar Mort Stoeng,coffee,restaurant,Restaurant,coffee,coffee,13.0243494,103.1867371,"155 Battambang, 02360, Cambodia",4.4,50,,OPERATIONAL,,https://maps.google.com/?cid=14262238173142012538&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,restaurant;coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Battambang town
ChIJ4YKD8oxJBTERXhWg5v4ApbE,The Gecko Battambang,coffee,restaurant,Restaurant,coffee,coffee,13.058118300000002,103.1960289,"Krong Battambang, Cambodia",4.7,173,,OPERATIONAL,https://www.facebook.com/TheGeckoBattambang/,https://maps.google.com/?cid=12800638610661447006&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,restaurant;coffee_roastery;coffee_shop;cafe;jewelry_store;food_store;store;food;point_of_interest;establishment,coffee_shop,Battambang town
ChIJIfytkY5JBTERof9PJnKo4wA,Romcheik 5 Artspace & Café,coffee,art_museum,Art museum,coffee,coffee,13.0994025,103.2036183,"Street 201A, Krong Battambang, Cambodia",4.7,507,,OPERATIONAL,https://bio.link/romcheik5artcafe,https://maps.google.com/?cid=64080027935834017&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,art_museum;tourist_attraction;coffee_shop;cafe;art_gallery;food_store;store;museum;restaurant;food;point_of_interest;establishment,coffee_shop,Battambang town
ChIJ5c7IqHpJBTERInLl3AaffTo,TUBE COFFEE Battambang,coffee,coffee_shop,Coffee Shop,coffee,coffee,13.1065483,103.19754809999999,"454X+J27, Krong Battambang, Cambodia",4.3,71,,OPERATIONAL,https://www.facebook.com/TubeCoffeeCambodia/,https://maps.google.com/?cid=4214699678113296930&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Battambang town
ChIJwb8m__JJBTERxOhxfgAfyQ0,The Fringe Cafe & Yoga Studio,coffee,restaurant,Restaurant,coffee,coffee,13.0980109,103.19751889999999,"172 Street 2, 5, Krong Battambang 02360, Cambodia",4.8,280,,OPERATIONAL,http://www.thefringex.org/,https://maps.google.com/?cid=993359279793760452&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,vegan_restaurant;beer_garden;juice_shop;vegetarian_restaurant;yoga_studio;fitness_center;salad_shop;mediterranean_restaurant;coffee_shop;sports_complex;gym;cafe;food_store;store;sports_school;sports_activity_location;health;bar;restaurant;food;point_of_interest;establishment,coffee_shop,Battambang town
ChIJsw7OZVFJBTERT9Vr-g0K5wo,Starbucks Cafe,coffee,coffee_shop,Coffee Shop,coffee,coffee,13.090838999999999,103.2090415,"36R5+8GF, Krong Battambang, Cambodia",4.5,120,PRICE_LEVEL_MODERATE,OPERATIONAL,,https://maps.google.com/?cid=785607715151664463&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Battambang town
ChIJH8mxNx5JBTERXIsT7rCtJ5w,Pka Chan Café,coffee,coffee_shop,Coffee Shop,coffee,coffee,13.086680399999999,103.210923,"204, Krong Battambang, Cambodia",4.5,51,,OPERATIONAL,,https://maps.google.com/?cid=11252153169428581212&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;restaurant;food;point_of_interest;establishment,coffee_shop,Battambang town
ChIJp-KRcwBJBTERa-s2cm1arxw,LAB COFFEE BATTAMBANG,coffee,coffee_shop,Coffee Shop,coffee,coffee,13.1033163,103.19778459999999,"408 Rd No 3, Krong Battambang, Cambodia",4.2,29,,OPERATIONAL,,https://maps.google.com/?cid=2066970180100483947&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Battambang town
ChIJUbLmIktLBTERHSTLnrGoa2c,ដង្ខៅ កាហ្វេ - Dang Khao Café,coffee,cafeteria,Cafeteria,coffee,coffee,13.117294,103.2044294,"Street 512, Krong Battambang, Cambodia",4.4,20,,OPERATIONAL,,https://maps.google.com/?cid=7452235489241408541&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,cafeteria;coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Battambang town
